id,date,media_type,views,hashtag_match,permalink,caption
18033828722221281,2024-10-02,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/DAn4E80JGNf/,Reminder to do Erub Tabshilin
18060076726686265,2024-10-01,VIDEO,5716,False,https://www.instagram.com/reel/DAmNCz5yeNj/,“Recognizing Miracles” - Special Rosh Hashanah message from Rabbi Harold Sutton in Israel! #SCATorah
18101270818451672,2024-10-01,VIDEO,5845,False,https://www.instagram.com/reel/DAl_EgfSY1s/,Update from Rabbi David Zeit of @david_zeit_tours on the situation in Israel tonight #SCAIsrael #IsraelUnderAttack
17856567039223190,2024-10-01,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/DAlnuyLJYH1/,"[Swipe 👉👉] Join us this Monday night, October 7th, in honoring the memory of Ariel Eliyahu HY”D #SCAIsrael"
18034383605242163,2024-09-26,IMAGE,N/A (not video),False,https://www.instagram.com/p/DAYj3Vlp-sq/,See link in bio for a playlist of our high holiday classes! #SCATorah
17878764060114907,2024-09-23,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/DAQ0d2rJk8Z/,We’re excited to announce the new president of the Sephardic Community Alliance: Mr. Ricky Novick!
18091701763466018,2024-09-19,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/DAG5VY-Jy_7/,Remembering the brave souls who made the ultimate sacrifice this past week for our nation  יהי זכרם ברוך #SCAIsrael #IDFFallenHeroes #StandWithIsrael 🇮🇱
17930161799928725,2024-09-12,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C_04TqjpX4a/,Remembering the brave souls who made the ultimate sacrifice this past week for our nation  יהי זכרם ברוך #SCAIsrael #IDFFallenHeroes #StandWithIsrael 🇮🇱
18041515676050557,2024-09-11,IMAGE,N/A (not video),False,https://www.instagram.com/p/C_ylh9mykfI/,"🌟 Free Israel Trip! 🌟  Join SCA and Birthright this December (12/23/24 - 1/3/25) for a life-changing experience in Israel! 🇮🇱✨  Now more than ever, it’s crucial to connect with our homeland. This FREE 10-day trip will let you explore, stand with the IDF, and deepen your appreciation of Israel.  🔹 Ages 18-22 (Eligibility: Haven’t studied in Israel for gap year)  🔹 Only a handful of spots left—Sign up NOW!  👉 See the link in our bio to secure your spot before it’s too late!  #SCAYoungAdults"
18055857853795023,2024-09-09,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C_tPejNJ3C1/,Welcome to the team @curlyshirleycatton !
18018186128526059,2024-09-05,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C_io9AFpOj4/,Remembering the brave souls who made the ultimate sacrifice this past week for our nation  יהי זכרם ברוך #SCAIsrael #IDFFallenHeroes #StandWithIsrael 🇮🇱
18332324161181685,2024-09-04,VIDEO,1102,True,https://www.instagram.com/reel/C_gHQCjROHV/,"Episode 263: “The Blessings Recited at a Berit Milah”  Minhag of the Week is a weekly video series featuring Joey Mosseri, Morris Arking & Joseph Harari who educate our community about its Syrian and Middle Eastern traditions. Minhag of the Week is a project of the Sephardic Community Alliance.  #SCAMinhagOfTheWeek #SCAHeritage"
17878049514134691,2024-09-03,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C_eCEAxRE8a/,"This past Friday at a #SCABridgeTheGap event, we said farewell to the boys and girls heading to Israel for their gap year. They had the opportunity to hear from young adults just a few years older, who were in their shoes not so long ago. It was a chance to connect, ask questions, and gain valuable advice on how to maximize their time in Israel. Enjoy the year! #SCAYoungAdults"
18039489343890753,2024-09-03,VIDEO,7865,False,https://www.instagram.com/reel/C_dWi3_Jw06/,“Emotional Unity” A message from Rabbi Soffer about the hostages that were murdered this past weekend #SCAIsrael
17867821680188332,2024-09-01,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C_YBuE1yNFt/,This past Friday we concluded our “CommUNITY” initiative where a group of young adults went each week to volunteer their time to help those in need at different local organization. They spread positivity and created a Kiddush Hashem! #SCAYoungAdults
18069132280576762,2024-08-29,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C_ROqwQJqno/,Remembering the brave souls who made the ultimate sacrifice this past week for our nation  יהי זכרם ברוך #SCAIsrael #IDFFallenHeroes #StandWithIsrael 🇮🇱
18015788438285666,2024-08-29,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C_QV5tYJRif/,🔦We’re shining a spotlight on these exceptional young adults what helped make our summer programming a success! 🔦 #SCAYoungAdults
18453802183016963,2024-08-27,IMAGE,N/A (not video),False,https://www.instagram.com/p/C_MFJcRJtaf/,"#SCABridgeTheGap Send off for all Israel gap year students!  Guest speakers and Mazza!   📆 This Friday, Aug 30th, 4:00pm 📍Home of Reuben Bibi in Deal, NJ  #SCAYoungAdults"
17939429615856963,2024-08-26,IMAGE,N/A (not video),False,https://www.instagram.com/p/C_IseBRJ_BI/,"🌟 Free Israel Trip! 🌟  Join SCA and Birthright this December (12/23/24 - 1/3/25) for a life-changing experience in Israel! 🇮🇱✨  Now more than ever, it’s crucial to connect with our homeland. This FREE 10-day trip will let you explore, stand with the IDF, and deepen your appreciation of Israel.  🔹 Ages 18-22 (Eligibility:  Haven’t studied in Israel for gap year)  🔹 Spots are limited—Sign up NOW!  👉 Click the link in our bio to secure your spot.  #SCAYoungAdults"
18103347505426187,2024-08-22,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C-_D8UaJY0v/,Remembering the brave souls who made the ultimate sacrifice this past week for our nation  יהי זכרם ברוך #SCAIsrael #IDFFallenHeroes #StandWithIsrael 🇮🇱
17947741820732265,2024-08-21,VIDEO,1793,True,https://www.instagram.com/reel/C-8E8Qwp4pk/,"Episode 262: “Q&A Wedding Practices: The Yihud Room, The Mezinke Dance, Going Away Outfits and Blessings”  Minhag of the Week is a weekly video series featuring Joey Mosseri, Morris Arking & Joseph Harari who educate our community about its Syrian and Middle Eastern traditions. Minhag of the Week is a project of the Sephardic Community Alliance.  #SCAMinhagOfTheWeek #SCAHeritage"
18023583710367258,2024-08-20,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C-5ujJsplNT/,Another amazing summer for women and girls in the books! Thank you to all of the excellent rabbis and teachers. Stay tuned for details on fall classes and programming! #SCATorah
17928696029813818,2024-08-16,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C-uxqUsOREe/,Remembering the brave soul who made the ultimate sacrifice this past week for our nation  יהי זכרם ברוך #SCAIsrael #IDFFallenHeroes #StandWithIsrael 🇮🇱
18033597245137372,2024-08-15,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C-tA9cKJuKT/,"Thats a wrap! Last night we celebrated the last night of our Joe & Trina Cayre Boys Summer Learning Program with an inspiring siyum, a delicious dinner and awesome raffles! This year’s siyum was extra special as we got to hear from Rabbi Isaac Ben-Attar, who was in a serious motor accident a few weeks ago. He gave all those in attendance Dibre Berakha and thanked the community for praying for him these past few weeks. Shoutout to Elliot Betesh for finishing all of Seder Kedoshim Mishnayot and th"
18024095078106630,2024-08-15,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C-smZANJC7l/,Join us for Minha and a Message this Shabbat with Rabbi Ikey Tawil! #SCAYoungAdults
18291065128207720,2024-08-15,VIDEO,8846,False,https://www.instagram.com/reel/C-sTwJZpRpf/,The @SCA_updates and @the.scf partnered to create a video of @joeysaban explaining the importance and impact of voting in elections. See link in bio to register to vote if you haven’t already done so!
17985340358557723,2024-08-14,VIDEO,1691,False,https://www.instagram.com/reel/C-qfk5rJkNs/,“The Connection between Tu BeAb and the Annulment of Vows” by @moeysutton #SCAIsrael
17864251644194403,2024-08-14,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C-qAtLnJX_1/,[SWIPE 👉👉] Scenes from yesterday’s Rabbi Dr. Ezra Labaton A”H Tish’a BeAb Day of Learning #SCATorah  Thank you to all those who helped make it possible!   Rabbi Ikey Tawil and Bobby Dweck for spearheading and overseeing the entire program . The SCA board of directors who were involved in the planning and execution of the day . All of our amazing rabbis and teachers who taught throughout the day . The many sponsors who invested in making the program possible  . Those at the JCC who assisted with 
17852018817220024,2024-08-13,IMAGE,N/A (not video),False,https://www.instagram.com/p/C-nx3XRpJk7/,*Tomorrow* Join us for our Annual Siyum @hathaway_safrasynagogue ! #SCATorah
17851393257254055,2024-08-12,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C-lsALtJtG7/,[SWIPE 👉👉] Rabbi Dr. Ezra Labaton A”H Tish’a BeAb Day of Learning 2024 Program #SCATorah
18060040402716676,2024-08-11,IMAGE,N/A (not video),False,https://www.instagram.com/p/C-gpAOnJh86/,Photos from @rabbidweck on the porch class this past Thursday discussing “Debarim: The Imperative of Finding Your Personal Authority”. Thank you to Frieda & Joey Franco for hosting! #SCATorah
18241761874281146,2024-08-09,IMAGE,N/A (not video),False,https://www.instagram.com/p/C-dODwEpIQq/,Special class tomorrow morning at Sephardic Synagogue of Elberon!
17975910473741383,2024-08-09,IMAGE,N/A (not video),False,https://www.instagram.com/p/C-dBYBopUzr/,Rabbi Dr. Ezra Labaton A”H Tish’a BeAb Day of Learning 2024 Schedule #SCATorah
18447237466014947,2024-08-08,IMAGE,N/A (not video),False,https://www.instagram.com/p/C-anb6NJiOS/,*Tomorrow* AIPAC Annual Deal Leadership Event
18029008133273438,2024-08-08,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C-aTE5YO6zG/,Join us for Minha and a Message this Shabbat with @rabbidweck ! #SCAYoungAdults
18263494615222646,2024-08-07,IMAGE,N/A (not video),False,https://www.instagram.com/p/C-YDs8Qp4Sd/,"*Wed, Aug 14th* Join us for our Annual Siyum @hathaway_safrasynagogue ! #SCATorah"
17865716313125577,2024-08-06,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C-ViFaXpI6_/,Thank you to Yoetzet Halakha Zahava Harari and Yoetzet Halakha Yaffa Setton for an insightful conversation and class yesterday on “Things I never knew about Taharat HaMishpacha” and to Joyce Shamah for hosting!
18031988597177071,2024-08-06,IMAGE,N/A (not video),False,https://www.instagram.com/p/C-U9HwAOhPy/,Season 7 of On The Porch continues with @rabbidweck this Thursday! #SCATorah
18012172751306049,2024-08-05,IMAGE,N/A (not video),False,https://www.instagram.com/p/C-SlRMguxCa/,"ILEAD Graduates! Send in a video (horizontal) with: - First & Last Name - ONE WORD of something that you learned from your ILEAD Experience.  - Send it to info@ileadexperience.org The video will be shared at the reunion!  United & Strong,  The ILEAD TEAM"
18458343283034249,2024-08-04,IMAGE,N/A (not video),False,https://www.instagram.com/p/C-Qpz2RJUIS/,*Tomorrow*  Special class and conversation on “Thing I Never Knew About Taharat Hamishpacha”
18060664105619214,2024-08-04,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C-Oponrpbvq/,"An inspiring evening in Deal, NJ with @SCA_updates and @dsnbeach ! We honored the Duvdevan Unit soldiers, here with Metiv, who are assisting with therapy and counseling. The night began with Hazzan Yehezkel Zion singing ‘Hatikvah,’ followed by Rabbi Richard Tobias’ powerful message, Kol Yaakob Siddurim (donated by the Catton Family, courtesy of @sephardicheritagefdn ) presented by Louise Sitt and Yehuda Tawil, and an engaging panel moderated by Esther Abadi. Thank you to the families for hosting"
18013146026579714,2024-08-02,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C-K1XE4p288/,Remembering the brave souls who made the ultimate sacrifice this past week for our nation  יהי זכרם ברוך #SCAIsrael #IDFFallenHeroes #StandWithIsrael 🇮🇱
18067492432565299,2024-08-01,IMAGE,N/A (not video),False,https://www.instagram.com/p/C-JF6JiJVyd/,Rabbi Dr. Ezra Labaton A”H Tish’a BeAb Day of Learning
18076804729513390,2024-08-01,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C-IlLVYp6tv/,Join us for Minha and a Message this Shabbat with Rabbi Joey Soffer! #SCAYoungAdults
18029059397002503,2024-08-01,IMAGE,N/A (not video),False,https://www.instagram.com/p/C-ISYXBJRZk/,**Tonight**   Come show your support for the IDF soldiers from the elite Duvdevan Unit! 🫡  Don’t miss this special opportunity to show your appreciation to our hero’s before they head back home!!! 🇮🇱   @dsnbeach @sca_updates 18+ No charge Members and non-members welcome!  #SCAYoungAdults
17922704339940825,2024-07-31,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C-GVC3Ap3n8/,"Last night’s event was a huge success! We were honored to welcome Haviv Retteg Gur, one of Israel’s leading journalists. His insightful analysis on the war in Israel and the origins of far-left ideology captivated all who attended. It truly was an in-depth briefing on the key issues impacting Israel and American Jewry. A big thank you to Miro I. Sutton, for his excellent contribution as the night’s moderator and to Lilly Aboudi and family for sponsoring the refreshments in loving memory of Josep"
18112477426394955,2024-07-31,VIDEO,1430,True,https://www.instagram.com/reel/C-GAouEJwNh/,"Episode 261: “Hakham Matloub Abadi’s Responsum on the Prayers for the 9th of Ab- Part 2”  Minhag of the Week is a weekly video series featuring Joey Mosseri, Morris Arking & Joseph Harari who educate our community about its Syrian and Middle Eastern traditions. Minhag of the Week is a project of the Sephardic Community Alliance.  #SCAMinhagOfTheWeek #SCAHeritage"
17932509257909341,2024-07-31,IMAGE,N/A (not video),False,https://www.instagram.com/p/C-FsSQepg33/,Special class and conversation next week on “Thing I Never Knew About Taharat Hamishpacha”
18158042629313738,2024-07-30,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C-DXI9SOoAm/,"[SWIPE 👉👉] Immerse yourself in Israel with these captivating podcasts. From historical insights to cultural stories, there’s a world to explore. See link in bio for podcast playlist #SCAIsrael"
18039170911953775,2024-07-30,IMAGE,N/A (not video),False,https://www.instagram.com/p/C-DEw_vpIHp/,Join us TONIGHT to hear from Haviv Rettig Gur in Ohel Yishak of Allenhurst about what’s next for the war in Israel #SCAIsrael
18007010291631094,2024-07-29,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C-BBjHBpbvK/,Our girls and women learning program is packed every day! #SCATorah
18323687509177604,2024-07-29,IMAGE,N/A (not video),False,https://www.instagram.com/p/C98nlOTpSHW/,Excited to officially begin our commUNITY initiative this Friday- for details contact Vivian Cohen! #SCAYoungAdults
18113085955389937,2024-07-28,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C9-A0LEp6ZR/,"Torah, Torah & More Torah! Our boys and men evening learning program is buzzing with Torah! #SCATorah"
17925818192922693,2024-07-28,IMAGE,N/A (not video),False,https://www.instagram.com/p/C98oUqApyXa/,This Thursday evening- a night under the stars with 25 of our IDF Duvdevan Soldiers 🫡 No charge. Members and non-members of @dealdsn are welcome! #SCAYoungAdults
18447864733050735,2024-07-26,IMAGE,N/A (not video),False,https://www.instagram.com/p/C95b3pDpmyd/,"Join us this Sunday morning @larchwood_shul as Jacob Bohbot shares the heart-wrenching story of his brother Elkana, who has been held hostage since October 7th- almost 300 days ago!"
18090910963415619,2024-07-26,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C94wXwkJUzq/,Remembering the brave souls who made the ultimate sacrifice this past week for our nation  יהי זכרם ברוך #SCAIsrael #IDFFallenHeroes #StandWithIsrael 🇮🇱
18040449256803425,2024-07-25,IMAGE,N/A (not video),False,https://www.instagram.com/p/C93FSCgpEjS/,Photos from Rabbi Tobias on the porch class earlier today discussing “Perashat Pinehas: It’s What My Dad Would Have Done”. Thank you to Rhoda Levy for hosting! #SCATorah
18021246848369065,2024-07-25,IMAGE,N/A (not video),False,https://www.instagram.com/p/C92nwiypT5U/,Join us Tuesday night to hear from Haviv Rettig Gur in Ohel Yishak of Allenhurst about what’s next for the war in Israel #SCAIsrael
18040838314794143,2024-07-25,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C92HAG-OQEV/,Join us for Minha and a Message this Shabbat with Yaffa Setton! #SCAYoungAdults
18035000741314871,2024-07-24,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C90Uza-pMUb/,Scenes from yesterday’s annual SCA & @TanachStudy 17 BeTamuz Day of Learning #SCATorah
18009609359615717,2024-07-24,VIDEO,1439,True,https://www.instagram.com/reel/C90ArwapnTa/,"Episode 260: “Dignified Wedding Ceremony Conclusion”  Minhag of the Week is a weekly video series featuring Joey Mosseri, Morris Arking & Joseph Harari who educate our community about its Syrian and Middle Eastern traditions. Minhag of the Week is a project of the Sephardic Community Alliance.  #SCAMinhagOfTheWeek #SCAHeritage"
17985844190690844,2024-07-23,IMAGE,N/A (not video),False,https://www.instagram.com/p/C9xYtV1pRzC/,Season 7 of On The Porch continues with Rabbi Tobias this Thursday! #SCATorah
18057663145649676,2024-07-23,IMAGE,N/A (not video),False,https://www.instagram.com/p/C9xGVgGp3Zg/,Becoming One Nation: How can Israeli society come together after the war? #SCAIsrael
18053824099682432,2024-07-22,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C9vOixsJ8uR/,Schedule for SCA & @tanachstudy Annual 17 BeTamuz Day of Learning! #SCATorah
17952182834701211,2024-07-22,IMAGE,N/A (not video),False,https://www.instagram.com/p/C9uizYWp-2W/,This past Thursday Rabbi Tawil kicked off season 7 of On the Porch. Thank you to Theda Cohen for hosting! #SCATorah
17849497554222390,2024-07-21,IMAGE,N/A (not video),False,https://www.instagram.com/p/C9qnFNZJEyD/,"What’s next for Israel at war?  Join us July 30th for an interview with Haviv Rettig Gur, Senior Analyst for @timesofisrael"
18029023934165453,2024-07-19,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C9nFWwvp2Mz/,SCA & @tanachstudy Annual 17 BeTamuz Day of Learning! #SCATorah
18068807785551180,2024-07-18,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C9k0efdpfkz/,Remembering the brave souls who made the ultimate sacrifice this past week for our nation  יהי זכרם ברוך #IDFFallenHeroes #StandWithIsrael 🇮🇱
18010605314569420,2024-07-18,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C9kLHEAJE8_/,Join us for Minha and a Message this Shabbat with Rabbi David Tawil! #SCAYoungAdults
18006867362558238,2024-07-17,IMAGE,N/A (not video),False,https://www.instagram.com/p/C9ihmdgp8oo/,"Join us on the fast of 17th Tamuz, this Tuesday, as we partner with @tanachstudy for a Day of Learning. Full schedule coming soon! #SCATorah"
18026357636243504,2024-07-15,IMAGE,N/A (not video),False,https://www.instagram.com/p/C9cnS4ZJHa8/,Kicking off season 7 of On The Porch with Rabbi Tawil this Thursday! #SCATorah
18108563410395887,2024-07-11,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C9TCz5ou9J0/,Remembering the brave souls who made the ultimate sacrifice this past week for our nation  יהי זכרם ברוך #IDFFallenHeroes #StandWithIsrael 🇮🇱
17952932102692976,2024-07-11,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C9SQ98cuxvd/,Join us for Minha and a Message this Shabbat with Rabbi Dr. Richard Hidary! #SCAYoungAdults
18024450740464564,2024-07-10,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C9QGItVJ_Zb/,"Last night, we organized an event for young adults who recently returned from their gap year in Israel. They heard from Rabbi Avi Harari and Rabbi Albert Setton about ways to ensure they continue their growth in Torah and how to approach challenges they may face transitioning back to life outside Israel. They were paired with mentors who have gone through the same transition and had lively discussions with them- taking advice and words of wisdom. The young adults also enjoyed dinner by @fonzfire"
18049466779698088,2024-07-05,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C9CswH2OKkl/,Remembering the brave souls who made the ultimate sacrifice this past week for our nation  יהי זכרם ברוך #IDFFallenHeroes #StandWithIsrael 🇮🇱
18064672783569521,2024-07-04,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C9ARJcJpsUF/,Join us for Minha and a Message this Shabbat with Mrs. Vivien Hidary! #SCAYoungAdults
18095115970441022,2024-07-03,VIDEO,1256,True,https://www.instagram.com/reel/C896I1DuZTa/,"Episode 259: “Sitting or Standing When Putting on Tefilin”  Minhag of the Week is a weekly video series featuring Joey Mosseri, Morris Arking & Joseph Harari who educate our community about its Syrian and Middle Eastern traditions. Minhag of the Week is a project of the Sephardic Community Alliance.  #SCAMinhagOfTheWeek"
18011499842406159,2024-07-02,IMAGE,N/A (not video),False,https://www.instagram.com/p/C87lZ5Sp6b_/,"All returning Israel gap year students are invited to a #SCABridgeTheGap event, where they’ll meet their mentors, have sessions and enjoy delicious @fonzfiredpizza ! #SCAYoungAdults"
18000307745409808,2024-07-01,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C85LX3JJD2q/,"This past Friday afternoon, over 350 young adults gathered for an incredible event at @dsnbeach, in partnership with @sca_updates , @dealdsn , and @thecenterscc. The turnout was amazing, with standing room only! We started with prayers for the State of Israel led by Rabbi Ralph Tawil, followed by an inspiring discussion with Elliot Dweck and Ronny Novick, moderated by Louise Sitt, about their experiences as community members serving in the IDF. We then opened the floor for an interactive Q&A ses"
18443012131046404,2024-06-30,IMAGE,N/A (not video),False,https://www.instagram.com/p/C80jicxpdBo/,CommUNITY: Connecting through Hesed  Join us for acts of kindness and outreach to nearby communities in need #SCAYoungAdults
18016811855150764,2024-06-28,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C8xyN1hp1FZ/,Remembering the brave souls who made the ultimate sacrifice this past week for our nation  יהי זכרם ברוך #IDFFallenHeroes #StandWithIsrael 🇮🇱
18048151027815055,2024-06-27,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C8vA-bZJo9K/,Over 200 community members came out last night to hear from @shaidavidai and his experiences as a professor and activist at Columbia University since Oct 7th. Link to full talk coming soon- stay tuned! Thank you to our gracious hosts Joey and Frieda Franco and to our amazing moderator @yola.ash
18013088336427223,2024-06-27,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C8u1nNmJGuC/,Starting Monday!
18036061285978609,2024-06-27,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C8uZI_SOie8/,"Amazing start to our annual Joe & Trina Cayre SCA Summer Learning Program at @hathaway_safrasynagogue for our boys!  Women’s learning program starts on Monday, full schedule coming soon!"
17981566649551114,2024-06-26,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C8uFQ58OIHc/,Join us for Minha and a Message this Shabbat with Rabbi Albert Setton! #SCAYoungAdults
18000463697412745,2024-06-26,VIDEO,2345,True,https://www.instagram.com/reel/C8r486BuoRZ/,"Episode 258: “Kabseh: The Pre-wedding Hairpin Exchange”  Minhag of the Week is a weekly video series featuring Joey Mosseri, Morris Arking & Joseph Harari who educate our community about its Syrian and Middle Eastern traditions. Minhag of the Week is a project of the Sephardic Community Alliance.  #SCAMinhagOfTheWeek"
17960630813782250,2024-06-26,IMAGE,N/A (not video),False,https://www.instagram.com/p/C8rjlNburyG/,Tonight we’ll be hosting @shaidavidai for a talk on “Chaos on Campus: How we got here and how to forge a path forward”
17908793624975471,2024-06-24,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C8mhsgEOmbv/,Starting tonight @hathaway_safrasynagogue !
18230697232274363,2024-06-24,VIDEO,4053,False,https://www.instagram.com/reel/C8mYg7Quvt6/,Wow! What a turnout this past Shabbat at our first Minha and a Message of the summer! #SCAYoungAdults
18358844842103945,2024-06-21,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C8ehtsRpLj-/,Remembering the brave souls who made the ultimate sacrifice this past week for our nation  יהי זכרם ברוך #IDFFallenHeroes #StandWithIsrael 🇮🇱
17937599915751407,2024-06-20,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C8cHN5OpPrP/,Join us for Minha and a Message this Shabbat with Rabbi Richard Tobias! #SCAYoungAdults
18020780519351218,2024-06-19,VIDEO,5965,False,https://www.instagram.com/reel/C8ZkUokuNDR/,Thank you @nycmayor and @nypd !
18442904125036951,2024-06-18,IMAGE,N/A (not video),False,https://www.instagram.com/p/C8XAUyhufIc/,"Join us next week in Deal, NJ as we host @shaidavidai for a talk on “Chaos on Campus: How we got here and how to forge a path forward”"
18037045738796851,2024-06-16,IMAGE,N/A (not video),False,https://www.instagram.com/p/C8S4ovHps3n/,Minha and a Message 2024 Sponsored in honor of Rachel Novick #SCAYoungAdults
17980056263552217,2024-06-16,IMAGE,N/A (not video),False,https://www.instagram.com/p/C8QhnV0p_IA/,Stay tuned 👀
17862934773158530,2024-06-14,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C8MnSjjO9o6/,Remembering the brave souls who made the ultimate sacrifice this past week for our nation  יהי זכרם ברוך #IDFFallenHeroes #StandWithIsrael 🇮🇱
18038463127764210,2024-06-11,VIDEO,1862,True,https://www.instagram.com/reel/C8E4h4fujgA/,"Episode 257: “Defending Our Community Minhagim: Proper Wording of Qaddish”  Minhag of the Week is a weekly video series featuring Joey Mosseri, Morris Arking & Joseph Harari who educate our community about its Syrian and Middle Eastern traditions. Minhag of the Week is a project of the Sephardic Community Alliance.  #SCAMinhagOfTheWeek"
18266460526211175,2024-06-09,VIDEO,5989,False,https://www.instagram.com/reel/C8ALcixJo1o/,"Rabbi Harold Sutton of @moreshet_yerushalayim speaks and stands in unity with his students, recognizing the risks and sacrifices our brave soldiers made for this rescue. Watch his powerful message."
17971508777604710,2024-06-09,VIDEO,5101,False,https://www.instagram.com/reel/C7_8Ky6utn0/,"Yesterday, our IDF soldiers performed a daring rescue, freeing 4 hostages. Jesse Salem, SCA Board Member, reflects on this incredible miracle."
17845439478223073,2024-06-07,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C76h-pBJLS1/,Remembering the brave souls who made the ultimate sacrifice this past week for our nation  יהי זכרם ברוך #IDFFallenHeroes #StandWithIsrael 🇮🇱
17909281475880823,2024-06-06,IMAGE,N/A (not video),False,https://www.instagram.com/p/C74f2KqJYCv/,Bouquet of Hope for Shabuot 🎗️🌻🇮🇱 Proceeds go to families of hostages  See link in bio to purchase
18013574156160999,2024-06-05,VIDEO,1277,True,https://www.instagram.com/reel/C71z97BpfQN/,"Episode 256: “Perashat Naso: Reading the verses of Birkat Kohanim in ‘Aliyat Kohen”  Minhag of the Week is a weekly video series featuring Joey Mosseri, Morris Arking & Joseph Harari who educate our community about its Syrian and Middle Eastern traditions. Minhag of the Week is a project of the Sephardic Community Alliance.  #SCAMinhagOfTheWeek"
17981132972535254,2024-06-04,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C7zCtgsuUgn/,Special event tonight @thecenterscc !
17963736704754643,2024-06-03,IMAGE,N/A (not video),False,https://www.instagram.com/p/C7wmychOl6o/,See link in bio to access a library of Shabuot classes!
17846104368230279,2024-06-02,IMAGE,N/A (not video),False,https://www.instagram.com/p/C7scx4upewQ/,Bouquet of Hope for Shabuot 🎗️🌻🇮🇱 Proceeds go to families of hostages  See link in bio to purchase
18020132138512949,2024-05-31,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C7oZlmgp8_5/,Remembering the brave souls who made the ultimate sacrifice this past week for our nation  יהי זכרם ברוך #IDFFallenHeroes #StandWithIsrael 🇮🇱
18048319732668145,2024-05-30,CAROUSEL_ALBUM,N/A (not video),False,https://www.instagram.com/p/C7m8wD2p64k/,"Our final day of this incredible trip to Israel started off with a #ChaiOnLife class and delicious picnic brunch in Gan Sacher, Jerusalem specially organized for the women of our community who have made Aliyah. After a week of meeting and connecting with all different kinds of Israelis it was so special to share this morning with the women from our community who currently live in Israel by dancing and having fun! Next we met with Noah Lewis and heard about how she performs the ultimate hesed tak"
